"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094789","2012-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.9",",W","37.0","X","34.2",",X","17",",X","11",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","9","","5","","6","","10.0",",X,12,+","0",",,X,31,+","0",",,X,31,+","44.7",",,X,21,","29.4",",X,28,","2163.3","X","52.0",",X","180.1",",,,X","0",",,,X","17.76",",X","21.39",",,,X","14.13",",,,X","","","310",",X","200","3,X","","","","","14.3",",X","17.9","3,X","",""
"USW00094789","2012-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.5",",W","144.9","X","107.9",",X","12",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","5",",X","5","","","","6","","10.6",",X,05,","0",",,X,30,+","0",",,X,30,+","48.3",",,X,25,","36.1",",X,21,","2174.1","X","10.8",",X","174.7",",,,X","0",",,,X","21.57",",X","26.00",",,,X","17.14",",,,X","","","320",",X","320",",X","","","","","16.5",",X","21.5",",X","",""
"USW00094789","2012-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.1",",W","375.5","X","230.6",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","8",",X","1","","","","6","","16.7",",X,21,+","0",",,X,31,+","0",",,X,31,+","12.4",",,X,26,","37.2",",X,07,","0.0","X","0.0",",X","39.1",",,,X","0",",,,X","25.77",",X","30.00",",,,X","21.54",",,,X","","","310",",X","300","2,W","","","","","20.1",",X","24.1","2,W","",""
"USW00094789","2012-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.9",",X","577.7","X","202.2",",X","8",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","2",",X","5","","1","","7","","16.7",",X,30,","0",",,X,31,+","0",",,X,31,+","53.8",",,X,10,","32.2",",X,31,+","0.0","X","0.0",",X","102.3",",,,X","0",",,,X","24.86",",X","28.87",",,,X","20.85",",,,X","","","190",",X","280","5,X","","","","","13.4",",X","17.0","5,X","",""
"USW00094789","2012-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.6",",X","655.1","X","77.4",",X","10",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","1",",X","6","","","","2","","11.1",",X,24,","0",",,X,30,+","0",",,X,30,+","40.1",",,X,18,","33.3",",X,01,","8.1","X","8.1",",X","103.0",",,,X","0",",,,X","20.64",",X","24.53",",,,X","16.76",",,,X","","","240",",X","170","2,X","","","","","17.4",",X","21.9","2,X","",""
"USW00094789","2012-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",X","664.2","X","9.1",",X","12",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","10","","4","","","","2.8",",X,13,","0",",,X,31,+","0",",,X,31,+","13.0",",,X,29,","25.0",",X,05,","118.8","X","110.7",",X","56.6",",,,X","0",",,,X","15.06",",X","18.54",",,,X","11.58",",,,X","","","100",",X","100","1,X","","","","","25.0",",X","38.0","1,X","",""
"USW00094789","2012-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.0",",X","664.2","X","0.0",",X","6",",X","2",",X","0",",X","2",",X","1",",X","0",",X","3",",X","0",",X","0",",X","0",",X","6","","1","","","","-0.6",",X,06,","102",",,X,08,","102",",,X,07,","24.6",",,X,07,","17.2",",X,12,","475.5","X","356.7",",X","39.6",",,,X","110",",,,X","6.44",",X","10.07",",,,X","2.81",",,,X","","","300",",X","360",",X","","","","","14.8",",X","19.7",",X","",""
"USW00094789","2012-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.3",",X","664.2","X","0.0",",X","16",",X","11",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","0",",X","0",",X","13","","3","","1","","-2.2",",X,31,+","0",",,X,31,+","10",",,X,29,","20.8",",,X,18,","16.7",",X,03,","876.2","X","400.7",",X","125.4",",,,X","10",",,,X","5.41",",X","8.64",",,,X","2.17",",,,X","","","130",",X","310",",X","","","","","19.2",",X","23.7",",X","",""
"USW00094789","2013-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.4",",X","0.0","W","0.0",",X","12",",X","5",",X","0",",X","1",",X","0",",X","0",",X","19",",X","5",",X","0",",X","0",",X","4","","4","","","","-11.1",",X,23,","25",",,X,26,","20",",,X,25,","20.8",",,X,16,","14.4",",X,14,","1392.0","W","515.8",",X","60.8",",,,X","29",",,,X","1.70",",X","5.25",",,,X","-1.86",",,,X","","","270",",X","240",",X","","","","","19.7",",X","26.4",",X","",""
"USW00094789","2013-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.9",",X","0.0","W","0.0",",X","12",",X","7",",X","0",",X","5",",X","2",",X","0",",X","22",",X","5",",X","0",",X","0",",X","9","","1","","","","-8.3",",X,10,","152",",,X,09,","89",",,X,09,","19.8",",,X,08,","10.6",",X,28,","1874.4","W","482.4",",X","69.5",",,,X","189",",,,X","1.11",",X","4.48",",,,X","-2.27",",,,X","","","80",",X","70",",X","","","","","17.4",",X","23.7",",X","",""
"USW00094789","2013-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.2",",X","0.0","W","0.0",",X","8",",X","6",",X","0",",X","2",",X","2",",X","0",",X","15",",X","0",",X","0",",X","0",",X","5","","","","","","-3.3",",X,18,","25",",,X,09,+","76",",,X,08,","16.8",",,X,12,","14.4",",X,30,","2305.0","W","430.6",",X","59.0",",,,X","112",",,,X","4.44",",X","8.10",",,,X","0.79",",,,X","","","30",",X","30",",X","","","","","17.4",",X","21.9",",X","",""
"USW00094789","2013-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.5",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","3",",W","0",",W","2","","","","","","0.0",",W,04,","0",",,W,30,+","0",",,W,30,+","22.1",",,W,12,","28.3",",W,09,","2544.2","W","239.2",",W","45.4",",,,W","0",",,,W","10.36",",W","14.96",",,,W","5.76",",,,W","","","180",",W","80",",W","","","","","16.5",",W","21.5",",W","",""
"USW00094789","2013-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.7",",W","13.3","W","13.3",",W","11",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","14",",W","0",",W","5","","","","","","6.1",",W,14,+","0",",,W,31,+","0",",,W,31,+","39.1",",,W,08,","30.0",",W,30,","2645.6","W","101.4",",W","102.5",",,,W","0",",,,W","15.49",",W","19.96",",,,W","11.02",",,,W","","","320",",W","330","2,W","","","","","17.0",",W","21.9","2,W","",""
"USW00094789","2013-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","109.2","W","95.9",",W","15",",W","10",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","2",",W","6","","","","","","12.2",",W,14,","0",",,W,30,+","0",",,W,30,+","101.9",",,W,07,","32.8",",W,25,","2651.4","W","5.8",",W","202.1",",,,W","0",",,,W","21.34",",W","25.37",",,,W","17.30",",,,W","","","260",",W","260",",W","","","","","14.3",",W","16.5",",W","",""
"USW00094789","2013-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","358.6","W","249.4",",W","10",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","7",",W","4","","","","2","","17.2",",W,25,","0",",,W,31,+","0",",,W,31,+","24.9",",,W,01,","37.8",",W,18,","0.0","W","0.0",",W","57.6",",,,W","0",",,,W","26.38",",W","30.29",",,,W","22.46",",,,W","","","240",",W","170","1,W","","","","","12.5",",W","16.1","1,W","",""
"USW00094789","2013-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.3",",W","520.3","W","161.7",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","8","","","","","","15.6",",W,15,","0",",,W,31,+","0",",,W,31,+","18.8",",,W,13,","31.1",",W,27,+","0.0","W","0.0",",W","69.4",",,,W","0",",,,W","23.55",",W","27.38",",,,W","19.72",",,,W","","","310",",W","300","3,W","","","","","11.6",",W","16.5","3,W","",""
"USW00094789","2013-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","582.0","W","61.7",",W","7",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","0",",W","3","","","","","","8.9",",W,24,","0",",,W,30,+","0",",,W,30,+","29.5",",,W,22,","31.1",",W,11,","27.3","W","27.3",",W","48.9",",,,W","0",",,,W","19.48",",W","24.41",",,,W","14.55",",,,W","","","190",",W","260",",W","","","","","12.5",",W","16.5",",W","",""
"USW00094789","2013-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.7",",W","602.3","W","20.3",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","10",",W","0",",W","2","","","","","","3.9",",W,25,","0",",,W,31,+","0",",,W,31,+","6.6",",,W,07,","29.4",",W,02,","134.3","W","107.0",",W","8.5",",,,W","0",",,,W","15.54",",W","19.69",",,,W","11.38",",,,W","","","180",",W","180","2,W","","","","","14.8",",W","18.3","2,W","",""
"USW00094789","2013-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.7",",W","602.3","W","0.0",",W","9",",W","4",",W","1",",W","0",",W","0",",W","0",",W","10",",W","1",",W","0",",W","0",",W","6","","","","","","-4.9",",W,25,","0",",,W,30,+","5",",,W,12,","35.8",",,W,27,","20.6",",W,01,","462.6","W","328.3",",W","64.6",",,,W","5",",,,W","7.39",",W","11.65",",,,W","3.13",",,,W","","","170",",W","300",",W","","","","","17.4",",W","22.8",",W","",""
"USW00094789","2013-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","602.3","W","0.0",",W","11",",W","9",",W","1",",W","1",",W","2",",W","0",",W","19",",W","3",",W","0",",W","0",",W","5","","","","","","-6.6",",W,25,","30",",,W,11,","81",",,W,14,","30.0",",,W,29,","17.8",",W,22,","925.7","W","463.1",",W","114.4",",,,W","170",",,,W","3.40",",W","6.94",",,,W","-0.15",",,,W","","","330",",W","290",",W","","","","","13.0",",W","16.5",",W","",""
"USW00094789","2014-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.8",",W","0.0","W","0.0",",W","12",",W","9",",W","0",",W","13",",W","4",",W","0",",W","26",",W","11",",W","0",",W","0",",W","","","","","","","-16.0",",W,04,","180",",,W,23,+","173",",,W,21,","18.3",",,W,11,","12.2",",W,11,","1551.1","W","625.4",",W","76.5",",,,W","433",",,,W","-1.84",",W","2.29",",,,W","-5.97",",,,W","","","260",",W","290",",W","","","","","17.0",",W","20.6",",W","",""
"USW00094789","2014-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.1",",W","0.0","W","0.0",",W","12",",W","9",",W","3",",W","19",",W","7",",W","0",",W","24",",W","10",",W","0",",W","0",",W","5","","","","","","-11.6",",W,28,","250",",,W,18,+","170",",,W,03,","32.3",",,W,13,","12.8",",W,23,","2076.6","W","525.5",",W","116.7",",,,W","535",",,,W","-0.44",",W","3.01",",,,W","-3.88",",,,W","","","270",",W","30",",W","","","","","16.5",",W","21.0",",W","",""
"USW00094789","2014-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.0",",W","0.0","W","0.0",",W","7",",W","5",",W","1",",W","1",",W","0",",W","0",",W","19",",W","2",",W","0",",W","0",",W","5","","","","","","-10.5",",W,04,","30",",,W,03,","15",",,W,03,","66.0",",,W,29,","18.3",",W,22,+","2551.9","W","475.3",",W","108.2",",,,W","15",",,,W","3.00",",W","7.69",",,,W","-1.69",",,,W","","","310",",W","310","1,W","","","","","17.9",",W","22.8","1,W","",""
"USW00094789","2014-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.9",",W","0.0","W","0.0",",W","10",",W","6",",W","1",",W","0",",W","0",",W","0",",W","1",",W","0",",W","0",",W","0",",W","4","","","","","","0.0",",W,16,","0",",,W,30,+","3",",,W,15,","118.9",",,W,30,","20.6",",W,11,","2801.1","W","249.2",",W","177.3",",,,W","3",",,,W","10.03",",W","14.74",",,,W","5.31",",,,W","","","320",",W","330","2,W","","","","","16.5",",W","21.0","2,W","",""
"USW00094789","2014-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.7",",W","16.7","W","16.7",",W","12",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","6","","","","","","9.4",",W,03,","0",",,W,31,+","0",",,W,31,+","32.0",",,W,16,","29.4",",W,26,","2860.1","W","59.0",",W","91.6",",,,W","0",",,,W","16.97",",W","21.37",",,,W","12.57",",,,W","","","150",",W","150",",W","","","","","14.8",",W","19.7",",W","",""
"USW00094789","2014-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.2",",W","127.4","W","110.7",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","1",",W","6","","","","","","12.2",",W,01,","0",",,W,30,+","0",",,W,30,+","25.1",",,W,13,","32.8",",W,18,","2860.4","W","0.3",",W","66.3",",,,W","0",",,,W","22.02",",W","26.35",",,,W","17.68",",,,W","","","170",",W","300","2,W","","","","","13.0",",W","16.1","2,W","",""
"USW00094789","2014-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.8",",W","307.6","W","180.2",",W","13",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","1","","","","4","","17.8",",W,30,+","0",",,W,31,+","0",",,W,31,+","47.5",",,W,14,","31.1",",W,08,","0.0","W","0.0",",W","122.9",",,,W","0",",,,W","24.15",",W","28.11",",,,W","20.18",",,,W","","","240",",W","230",",W","","","","","14.3",",W","20.1",",W","",""
"USW00094789","2014-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.9",",W","463.6","W","156.0",",W","7",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","6","","","","","","16.7",",W,24,+","0",",,W,31,+","0",",,W,31,+","74.2",",,W,13,","30.6",",W,25,+","0.0","W","0.0",",W","107.5",",,,W","0",",,,W","23.37",",W","27.58",",,,W","19.15",",,,W","","","130",",W","130",",W","","","","","15.7",",W","18.3",",W","",""
"USW00094789","2014-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.0",",W","553.4","W","89.8",",W","7",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","1",",W","7","","","","1","","10.6",",W,23,","0",",,W,30,+","0",",,W,30,+","9.4",",,W,20,","33.3",",W,02,","11.3","W","11.3",",W","36.3",",,,W","0",",,,W","20.95",",W","25.11",",,,W","16.78",",,,W","","","320",",W","330","1,W","","","","","11.2",",W","13.9","1,W","",""
"USW00094789","2014-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.4",",W","565.1","W","11.7",",W","12",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","8","","","","1","","5.6",",W,20,","0",",,W,31,+","0",",,W,31,+","36.1",",,W,22,","24.4",",W,15,","112.2","W","100.9",",W","93.8",",,,W","0",",,,W","15.46",",W","19.16",",,,W","11.75",",,,W","","","190",",W","190",",W","","","","","14.8",",W","18.3",",W","",""
"USW00094789","2014-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.5",",W","565.1","W","0.0",",W","8",",W","6",",W","3",",W","0",",W","0",",W","0",",W","9",",W","0",",W","0",",W","0",",W","8","","2","","","","-4.9",",W,19,","0",",,W,30,+","3",",,W,26,","34.8",",,W,17,","19.4",",W,04,","444.3","W","332.1",",W","113.8",",,,W","3",",,,W","7.26",",W","11.02",",,,W","3.50",",,,W","","","350",",W","350",",W","","","","","19.7",",W","23.7",",W","",""
"USW00094789","2014-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.3",",W","565.1","W","0.0",",W","15",",W","8",",W","3",",W","0",",W","0",",W","0",",W","7",",W","0",",W","0",",W","0",",W","12","","2","","","","-3.2",",W,08,","0",",T,W,11,","8",",,W,10,","77.2",",,W,09,","16.7",",W,01,","849.8","W","405.5",",W","178.9",",,,W","8",",,,W","5.25",",W","8.17",",,,W","2.34",",,,W","","","40",",W","40",",W","","","","","17.0",",W","21.0",",W","",""
"USW00094789","2015-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.1",",W","0.0","W","0.0",",W","11",",W","7",",W","1",",W","9",",W","5",",W","0",",W","26",",W","8",",W","0",",W","0",",W","9","","2","","","","-13.2",",W,08,","250",",,W,28,","142",",,W,27,","41.1",",,W,18,","12.8",",W,04,","1439.1","W","589.3",",W","135.0",",,,W","434",",,,W","-0.68",",W","2.95",",,,W","-4.31",",,,W","","","310",",W","320","1,W","","","","","17.9",",W","21.9","1,W","",""
"USW00094789","2015-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.9",",W","0.0","W","0.0",",W","8",",W","5",",W","1",",W","28",",W","3",",W","0",",W","28",",W","14",",W","0",",W","0",",W","5","","1","","","","-16.0",",W,20,","200",",,W,04,+","114",",,W,21,","30.0",",,W,02,","6.1",",W,22,","2066.6","W","627.5",",W","59.9",",,,W","347",",,,W","-4.08",",W","0.38",",,,W","-8.54",",,,W","","","310",",W","310",",W","","","","","17.0",",W","21.9",",W","",""
"USW00094789","2015-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.3",",W","0.0","W","0.0",",W","15",",W","10",",W","1",",W","11",",W","4",",W","0",",W","19",",W","1",",W","0",",W","0",",W","12","","3","","","","-10.5",",W,06,","180",",,W,06,","147",",,W,05,","28.2",",,W,14,","16.7",",W,11,","2534.5","W","467.9",",W","123.9",",,,W","332",",,,W","3.24",",W","7.41",",,,W","-0.93",",,,W","","","300",",W","320",",W","","","","","19.2",",W","23.7",",W","",""
"USW00094789","2015-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.6",",W","0.0","W","0.0",",W","9",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","4",",W","0",",W","8","","4","","3","","0.6",",W,02,","0",",,W,30,+","0",",,W,30,+","22.1",",,W,20,","25.0",",W,29,","2741.4","W","206.9",",W","40.9",",,,W","0",",,,W","11.44",",W","16.11",",,,W","6.76",",,,W","","","300",",W","100",",W","","","","","17.0",",W","21.5",",W","",""
"USW00094789","2015-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","32.0","W","32.0",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","0",",W","12","","8","","2","","6.1",",W,02,","0",",,W,31,+","0",",,W,31,+","10.4",",,W,16,","30.6",",W,12,","2786.4","W","45.0",",W","11.7",",,,W","0",",,,W","17.91",",W","22.71",",,,W","13.12",",,,W","","","180",",W","180","1,W","","","","","16.1",",W","19.7","1,W","",""
"USW00094789","2015-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.6",",W","153.1","W","121.1",",W","12",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","1",",W","10","","","","2","","10.6",",W,02,","0",",,W,30,+","0",",,W,30,+","27.7",",,W,15,","32.2",",W,21,","2803.6","W","17.2",",W","126.7",",,,W","0",",,,W","21.80",",W","25.85",",,,W","17.74",",,,W","","","310",",W","310","1,W","","","","","16.5",",W","20.1","1,W","",""
"USW00094789","2015-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.2",",W","383.7","W","230.6",",W","9",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","3",",W","8","","1","","5","","18.3",",W,03,","0",",,W,31,+","0",",,W,31,+","24.6",",,W,30,","35.0",",W,29,+","0.0","W","0.0",",W","58.7",",,,W","0",",,,W","25.77",",W","29.58",",,,W","21.97",",,,W","","","210",",W","","","","","","","13.4",",W","","","",""
"USW00094789","2015-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.3",",W","616.4","W","232.7",",W","4",",W","2",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","6",",W","2","","","","3","","17.8",",W,28,","0",",,W,31,+","0",",,W,31,+","63.0",",,W,21,","33.3",",W,04,","0.0","W","0.0",",W","92.3",",,,W","0",",,,W","25.84",",W","30.18",",,,W","21.49",",,,W","","","170",",W","180",",W","","","","","14.3",",W","19.7",",W","",""
"USW00094789","2015-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.1",",W","750.3","W","133.9",",W","8",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","2",",W","9","","1","","2","","13.3",",W,27,","0",",,W,30,+","0",",,W,30,+","30.0",",,W,10,","33.9",",W,03,","0.6","W","0.6",",W","65.6",",,,W","0",",,,W","22.78",",W","27.23",",,,W","18.32",",,,W","","","130",",W","140","3,W","","","","","12.5",",W","15.7","3,W","",""
"USW00094789","2015-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.2",",W","753.6","W","3.3",",W","7",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","12",",W","0",",W","5","","","","1","","2.2",",W,19,","0",",,W,31,+","0",",,W,31,+","46.0",",,W,02,","23.3",",W,29,+","127.9","W","127.3",",W","106.7",",,,W","0",",,,W","14.33",",W","18.53",",,,W","10.14",",,,W","","","200",",W","160","1,W","","","","","14.3",",W","17.9","1,W","",""
"USW00094789","2015-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.5",",W","755.6","W","2.0",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","3",",W","0",",W","11","","2","","","","-0.5",",W,24,","0",",,W,30,+","0",",,W,30,+","14.7",",,W,19,","23.9",",W,06,","337.4","W","209.5",",W","30.5",",,,W","0",",,,W","11.42",",W","15.64",",,,W","7.19",",,,W","","","270",",W","270",",W","","","","","14.8",",W","18.3",",W","",""
"USW00094789","2015-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","755.6","W","0.0",",W","17",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","20","","9","","","","1.1",",W,29,+","0",",,W,31,+","3",",,W,28,","29.7",",,W,17,","21.1",",W,13,","590.3","W","252.9",",W","121.7",",,,W","3",",,,W","10.17",",W","13.58",",,,W","6.77",",,,W","","","270",",W","310","1,W","","","","","13.4",",W","17.9","1,W","",""
"USW00094789","2016-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.8",",W","0.0","W","0.0",",W","6",",W","3",",W","2",",W","10",",W","1",",W","0",",W","23",",W","5",",W","0",",W","0",",W","4","","2","","","","-11.0",",W,05,","710",",,W,24,","770",",,W,23,","73.7",",,W,23,","14.4",",W,10,","1113.2","W","522.9",",W","116.7",",,,W","796",",,,W","1.47",",W","5.30",",,,W","-2.37",",,,W","","","40",",W","40",",W","","","","","16.5",",W","21.5",",W","",""
"USW00094789","2016-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.1",",W","0.0","W","0.0",",W","12",",W","7",",W","1",",W","7",",W","3",",W","0",",W","15",",W","4",",W","0",",W","0",",W","10","","4","","","","-17.1",",W,14,","100",",,W,06,","117",",,W,05,","26.7",",,W,24,","16.7",",W,29,","1553.9","W","440.7",",W","102.9",",,,W","206",",,,W","3.14",",W","7.30",",,,W","-1.03",",,,W","","","190",",W","180",",W","","","","","19.7",",W","24.6",",W","",""
