STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00012839,2007-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.1,",W",545.3,0,168.1,",0",7,",0",5,",0",3,",0",,,,,0,",0",0,",0",0,",0",30,",0",1,",0",4,,,,3,,12.2,",0,16,+",,,,,50.8,",,0,10,",32.8,",0,28,",44.4,0,0.6,",0",135.4,",,,0",,,,,23.92,",0",28.28,",,,0",19.55,",,,0",,,,,220,",X",210,",X",,,,,11.6,",X",16.5,",X",,
USW00012839,2007-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.9,",W",779.2,0,233.9,",0",13,",0",6,",0",2,",0",,,,,0,",0",0,",0",0,",0",31,",0",2,",0",5,,1,,4,,16.1,",0,08,",,,,,73.7,",,0,06,",32.8,",0,13,",44.4,0,0,",0",134.1,",,,0",,,,,25.88,",0",29.65,",,,0",22.11,",,,0",,,,,80,",X",90,",X",,,,,13,",X",16.5,",X",,
USW00012839,2007-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.3,",W",1052.9,0,273.7,",0",19,",0",16,",0",7,",0",,,,,0,",0",0,",0",0,",0",30,",0",11,",0",12,,2,,17,,19.4,",0,08,",,,,,51.1,",,0,29,",34.4,",0,05,",44.4,0,0,",0",386.8,",,,0",,,,,27.46,",0",31.52,",,,0",23.39,",,,0",,,,,140,",X",140,",X",,,,,18.3,",X",23.7,",X",,
USW00012839,2007-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.4,",W",1378.3,0,325.4,",0",18,",0",15,",0",3,",0",,,,,0,",0",0,",0",0,",0",31,",0",29,",0",7,,1,,16,,22.2,",0,22,+",,,,,44.7,",,0,05,",33.9,",0,03,",0,0,0,",0",229.4,",,,0",,,,,28.83,",0",32.68,",,,0",24.98,",,,0",,,,,50,",X",50,",X",,,,,12.5,",X",14.8,",X",,
USW00012839,2007-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.2,",W",1722.3,0,344,",0",15,",0",7,",0",2,",0",,,,,0,",0",0,",0",0,",0",31,",0",28,",0",3,,,,7,,23.9,",0,12,+",,,,,37.3,",,0,23,",36.1,",0,05,",0,0,0,",0",112.9,",,,0",,,,,29.43,",0",33.1,",,,0",25.76,",,,0",,,,,120,",X",110,",X",,,,,12.5,",X",15.6,",X",,
USW00012839,2007-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",2024.6,0,302.3,",0",15,",0",11,",0",2,",0",,,,,0,",0",0,",0",0,",0",30,",0",22,",0",8,,,,11,,21.7,",0,30,",,,,,64.3,",,0,30,",35.6,",0,03,",0,0,0,",0",208.9,",,,0",,,,,28.41,",0",32.28,",,,0",24.54,",,,0",,,,,110,",X",110,",X",,,,,11.6,",X",14.8,",X",,
USW00012839,2007-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.4,",W",2308.6,0,284,",0",23,",0",14,",0",3,",0",,,,,0,",0",0,",0",0,",0",31,",0",2,",0",13,,,,9,,21.7,",0,01,",,,,,60.2,",,0,01,",32.8,",0,04,",0,0,0,",0",244.9,",,,0",,,,,27.5,",0",30.31,",,,0",24.68,",,,0",,,,,50,",X",90,",X",,,,,13.9,",X",17,",X",,
USW00012839,2007-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.6,",W",2473.3,0,164.7,",0",5,",0",4,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",5,,,,,,13.9,",0,16,",,,,,5.6,",,0,24,",29.4,",0,28,+",0,0,0,",0",16.8,",,,0",,,,,23.82,",0",27.57,",,,0",20.07,",,,0",,,,,110,",X",360,",X",,,,,9.8,",X",15.6,",X",,
USW00012839,2007-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.5,",W",2645.2,0,171.9,",0",11,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",6,,,,,,11.7,",0,17,",,,,,5.6,",,0,08,",30,",0,03,",2.2,0,2.2,",0",20.1,",,,0",,,,,23.81,",0",27.56,",,,0",20.05,",,,0",,,,,240,",X",130,",X",,,,,9.8,",X",13.4,",X",,
USW00012839,2008-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.7,",W",107.4,0,107.4,",0",8,",0",3,",0",0,",0",,,,,0,",0",0,",0",0,",0",29,",0",0,",0",7,,2,,,,3.9,",0,03,",,,,,16.8,",,0,23,",28.9,",0,18,+",18.3,0,16.1,",0",31.8,",,,0",,,,,21.28,",0",25.45,",,,0",17.11,",,,0",,,,,170,",X",160,",X",,,,,11.2,",X",14.3,",X",,
USW00012839,2008-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.6,",W",259.8,0,152.4,",0",10,",0",6,",0",2,",0",,,,,0,",0",0,",0",0,",0",28,",0",0,",0",6,,,,2,,10,",0,28,",,,,,33.8,",,0,09,",31.7,",0,24,+",21.3,0,3,",0",104.5,",,,0",,,,,23.48,",0",27.54,",,,0",19.42,",,,0",,,,,220,",X",210,",X",,,,,11.2,",X",15.6,",X",,
USW00012839,2008-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.5,",W",425.3,0,165.5,",0",6,",0",6,",0",2,",0",,,,,0,",0",0,",0",0,",0",31,",0",2,",0",10,,2,,5,,11.1,",0,09,",,,,,35.6,",,0,05,",32.8,",0,16,",23,0,1.7,",0",133.2,",,,0",,,,,23.62,",0",27.63,",,,0",19.61,",,,0",,,,,120,",X",120,",X",,,,,12.5,",X",15.6,",X",,
USW00012839,2008-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.3,",W",622.6,0,197.3,",0",9,",0",5,",0",2,",0",,,,,0,",0",0,",0",0,",0",29,",0",1,",0",5,,,,4,,13.3,",0,16,",,,,,41.4,",,0,07,",32.2,",0,13,",23.8,0,0.8,",0",96,",,,0",,,,,24.88,",0",28.68,",,,0",21.09,",,,0",,,,,160,",X",150,",X",,,,,16.5,",X",23.2,",X",,
USW00012839,2008-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.4,",W",904.8,0,282.2,",0",8,",0",5,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",13,",0",9,,,,4,,19.4,",0,13,+",,,,,16.3,",,0,24,",35.6,",0,11,",23.8,0,0,",0",43.5,",,,0",,,,,27.44,",0",31.53,",,,0",23.35,",,,0",,,,,180,",X",180,",X",,,,,16.1,",X",21.9,",X",,
USW00012839,2008-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.6,",W",1209.9,0,305.1,",0",18,",0",13,",0",3,",0",,,,,0,",0",0,",0",0,",0",30,",0",19,",0",14,,,,13,,21.7,",0,19,",,,,,77.2,",,0,20,",33.3,",0,30,+",23.8,0,0,",0",244.5,",,,0",,,,,28.5,",0",32,",,,0",25,",,,0",,,,,320,",X",330,"1,X",,,,,10.3,",X",14.8,"1,X",,
USW00012839,2008-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3,",W",1518,0,308.1,",0",18,",0",12,",0",2,",0",,,,,0,",0",0,",0",0,",0",31,",0",23,",0",17,,1,,14,,21.7,",0,02,",,,,,72.6,",,0,02,",33.3,",0,29,+",0,0,0,",0",227,",,,0",,,,,28.27,",0",32.11,",,,0",24.43,",,,0",,,,,50,",X",40,",X",,,,,17.9,",X",24.6,",X",,
USW00012839,2008-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",W",1843.7,0,325.7,",0",22,",0",14,",0",3,",0",,,,,0,",0",0,",0",0,",0",31,",0",25,",0",19,,,,13,,22.8,",0,22,+",,,,,77.7,",,0,18,",33.9,",0,15,+",0,0,0,",0",253.9,",,,0",,,,,28.84,",0",32.66,",,,0",25.02,",,,0",,,,,190,",X",120,",X",,,,,14.3,",X",20.1,",X",,
USW00012839,2008-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.2,",W",2151.8,0,308.1,",0",16,",0",11,",0",2,",0",,,,,0,",0",0,",0",0,",0",30,",0",16,",0",10,,2,,4,,22.8,",0,30,+",,,,,72.1,",,0,28,",32.8,",0,23,+",0,0,0,",0",200.2,",,,0",,,,,28.6,",0",31.63,",,,0",25.58,",,,0",,,,,90,",X",80,",X",,,,,14.3,",X",17,",X",,
USW00012839,2008-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.9,",W",2380.5,0,228.7,",0",11,",0",9,",0",2,",0",,,,,0,",0",0,",0",0,",0",31,",0",1,",0",10,,,,5,,12.8,",0,29,",,,,,47.2,",,0,04,",32.2,",0,11,",0.5,0,0.5,",0",165.3,",,,0",,,,,25.69,",0",28.94,",,,0",22.44,",,,0",,,,,90,",X",110,",X",,,,,12.5,",X",15.6,",X",,
USW00012839,2008-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.3,",W",2494.5,0,114,",0",5,",0",4,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",7,,,,,,11.1,",0,19,",,,,,10.4,",,0,02,",31.1,",0,15,",2.2,0,1.7,",0",24.7,",,,0",,,,,22.08,",0",26.44,",,,0",17.71,",,,0",,,,,170,",X",170,",X",,,,,12.5,",X",16.1,",X",,
USW00012839,2008-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.8,",W",2613.4,0,118.9,",0",7,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",7,,1,,,,10.6,",0,03,",,,,,2.3,",,0,11,",27.8,",0,30,+",6.1,0,3.9,",0",7.2,",,,0",,,,,22.04,",0",25.89,",,,0",18.19,",,,0",,,,,100,",X",280,",X",,,,,10.7,",X",14.8,",X",,
USW00012839,2009-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",W",67.5,0,67.5,",0",4,",0",1,",0",0,",0",,,,,0,",0",0,",0",0,",0",27,",0",0,",0",3,,1,,,,5.6,",0,21,",,,,,6.6,",,0,30,",30,",0,07,",29.9,0,23.8,",0",8.7,",,,0",,,,,19.74,",0",24.7,",,,0",14.78,",,,0",,,,,330,",X",330,",X",,,,,14.3,",X",14.3,",X",,
USW00012839,2009-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4,",W",135.5,0,68,",0",2,",0",1,",0",0,",0",,,,,0,",0",0,",0",0,",0",25,",0",0,",0",5,,,,,,3.3,",0,05,",,,,,2.8,",,0,02,",29.4,",0,19,",51,0,21.1,",0",3.1,",,,0",,,,,20.01,",0",24.64,",,,0",15.38,",,,0",,,,,90,",X",150,",X",,,,,10.3,",X",13,",X",,
USW00012839,2009-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.6,",W",276.1,0,140.6,",0",8,",0",2,",0",1,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",4,,1,,,,8.3,",0,03,",,,,,35.8,",,0,18,",31.1,",0,31,",59.3,0,8.3,",0",45.4,",,,0",,,,,22.6,",0",26.56,",,,0",18.64,",,,0",,,,,240,",X",220,",X",,,,,11.6,",X",16.5,",X",,
USW00012839,2009-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.8,",W",477.5,0,201.4,",0",7,",0",3,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",4,",0",5,,,,2,,12.2,",0,08,",,,,,10.4,",,0,21,+",33.3,",0,06,",60.1,0,0.8,",0",29.8,",,,0",,,,,25.02,",0",29.13,",,,0",20.91,",,,0",,,,,80,",X",90,",X",,,,,11.2,",X",14.3,",X",,
USW00012839,2009-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.8,",W",744.9,0,267.4,",0",17,",0",10,",0",3,",0",,,,,0,",0",0,",0",0,",0",31,",0",5,",0",14,,1,,11,,20.6,",0,23,+",,,,,56.9,",,0,18,",33.3,",0,10,+",60.1,0,0,",0",191.4,",,,0",,,,,26.96,",0",30.82,",,,0",23.1,",,,0",,,,,240,",X",240,",X",,,,,13,",X",16.5,",X",,
USW00012839,2009-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.8,",W",1052.5,0,307.6,",0",19,",0",12,",0",6,",0",,,,,0,",0",0,",0",0,",0",30,",0",18,",0",20,,,,17,,21.7,",0,06,",,,,,51.1,",,0,30,",36.7,",0,22,",60.1,0,0,",0",295.9,",,,0",,,,,28.59,",0",32.73,",,,0",24.44,",,,0",,,,,250,",X",240,",X",,,,,11.6,",X",14.8,",X",,
USW00012839,2009-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.2,",W",1395.8,0,343.3,",0",14,",0",8,",0",1,",0",,,,,0,",0",0,",0",0,",0",31,",0",29,",0",16,,,,15,,23.3,",0,25,+",,,,,32.8,",,0,20,",35,",0,07,+",0,0,0,",0",156.8,",,,0",,,,,29.41,",0",33.33,",,,0",25.48,",,,0",,,,,50,",X",70,",X",,,,,16.5,",X",25,",X",,
USW00012839,2009-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3,",W",1747.7,0,351.9,",0",20,",0",13,",0",2,",0",,,,,0,",0",0,",0",0,",0",31,",0",29,",0",15,,1,,11,,23.3,",0,15,",,,,,51.3,",,0,15,",34.4,",0,29,",0,0,0,",0",201.1,",,,0",,,,,29.69,",0",33.12,",,,0",26.25,",,,0",,,,,130,",X",130,",X",,,,,14.3,",X",19.7,",X",,
USW00012839,2009-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.2,",W",2062.7,0,315,",0",19,",0",14,",0",2,",0",,,,,0,",0",0,",0",0,",0",30,",0",22,",0",17,,2,,12,,23.9,",0,11,+",,,,,39.4,",,0,05,",34.4,",0,14,",0,0,0,",0",173.7,",,,0",,,,,28.83,",0",32.28,",,,0",25.38,",,,0",,,,,220,",X",220,",X",,,,,9.4,",X",12.5,",X",,
USW00012839,2009-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",2362.2,0,299.5,",0",10,",0",5,",0",1,",0",,,,,0,",0",0,",0",0,",0",31,",0",14,",0",9,,,,,,15,",0,19,",,,,,30.7,",,0,01,",34.4,",0,16,",0,0,0,",0",66.8,",,,0",,,,,28,",0",31.45,",,,0",24.54,",,,0",,,,,90,",X",90,",X",,,,,11.6,",X",13.4,",X",,
USW00012839,2009-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",2542.2,0,180,",0",6,",0",2,",0",1,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",5,,,,1,,11.1,",0,28,",,,,,60.2,",,0,25,",31.7,",0,03,",1.4,0,1.4,",0",75.4,",,,0",,,,,24.29,",0",28.15,",,,0",20.42,",,,0",,,,,90,",X",90,",X",,,,,13.4,",X",17.4,",X",,
USW00012839,2009-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",W",2688.6,0,146.4,",0",7,",0",5,",0",1,",0",,,,,0,",0",0,",0",0,",0",29,",0",0,",0",11,,,,2,,9.4,",0,29,",,,,,51.3,",,0,18,",31.7,",0,10,",10.6,0,9.2,",0",76.5,",,,0",,,,,22.76,",0",26.48,",,,0",19.03,",,,0",,,,,90,",X",120,",X",,,,,10.7,",X",13.9,",X",,
USW00012839,2010-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.5,",W",69.4,0,69.4,",0",5,",0",3,",0",0,",0",,,,,0,",0",0,",0",0,",0",20,",0",0,",0",9,,1,,,,1.7,",0,10,",,,,,11.2,",,0,09,",30,",0,22,",96.2,0,85.6,",0",22.7,",,,0",,,,,17.81,",0",22.43,",,,0",13.19,",,,0",,,,,110,",X",280,",X",,,,,11.2,",X",17.4,",X",,
USW00012839,2010-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",W",112.7,0,43.3,",0",10,",0",6,",0",1,",0",,,,,0,",0",0,",0",0,",0",17,",0",0,",0",7,,1,,2,,7.2,",0,14,",,,,,73.7,",,0,01,",28.3,",0,23,+",145.3,0,49.1,",0",119.2,",,,0",,,,,18.13,",0",22.78,",,,0",13.48,",,,0",,,,,260,",X",250,",X",,,,,15.6,",X",21.9,",X",,
USW00012839,2010-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.7,",W",180,0,67.3,",0",6,",0",6,",0",1,",0",,,,,0,",0",0,",0",0,",0",27,",0",0,",0",8,,,,,,6.7,",0,05,",,,,,30.5,",,0,12,",30,",0,26,",165.9,0,20.6,",0",71.4,",,,0",,,,,19.84,",0",24.5,",,,0",15.18,",,,0",,,,,190,",Z",250,"1,X",,,,,11.6,",Z",15.6,"1,X",,
USW00012839,2010-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.2,",W",369,0,189,",0",8,",0",5,",0",4,",0",,,,,0,",0",0,",0",0,",0",30,",0",0,",0",10,,1,,1,,15.6,",0,01,",,,,,71.1,",,0,26,",31.7,",0,09,",165.9,0,0,",0",227.3,",,,0",,,,,24.63,",0",28.22,",,,0",21.04,",,,0",,,,,270,",X",280,",X",,,,,11.6,",X",17.9,",X",,
USW00012839,2010-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.7,",W",669.1,0,300.1,",0",7,",0",3,",0",1,",0",,,,,0,",0",0,",0",0,",0",31,",0",9,",0",5,,,,3,,22.2,",0,18,+",,,,,64.3,",,0,17,",35,",0,09,",165.9,0,0,",0",86.9,",,,0",,,,,28.01,",0",31.37,",,,0",24.66,",,,0",,,,,120,",X",90,"1,X",,,,,10.3,",X",13.4,"1,X",,
USW00012839,2010-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.3,",W",1011,0,341.9,",0",15,",0",11,",0",2,",0",,,,,0,",0",0,",0",0,",0",30,",0",29,",0",14,,1,,14,,22.2,",0,03,",,,,,80.5,",,0,03,",35,",0,17,+",165.9,0,0,",0",182.9,",,,0",,,,,29.73,",0",33.51,",,,0",25.94,",,,0",,,,,120,",X",250,",X",,,,,13,",X",21,",X",,
USW00012839,2010-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.5,",W",1353.9,0,342.9,",0",21,",0",11,",0",3,",0",,,,,0,",0",0,",0",0,",0",31,",0",24,",0",10,,1,,5,,22.2,",0,15,",,,,,38.1,",,0,23,",35,",0,11,",0,0,0,",0",187,",,,0",,,,,29.39,",0",32.9,",,,0",25.89,",,,0",,,,,150,",X",140,",X",,,,,14.8,",X",19.2,",X",,
USW00012839,2010-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.3,",W",1700,0,346.1,",0",19,",0",11,",0",4,",0",,,,,0,",0",0,",0",0,",0",31,",0",27,",0",15,,4,,11,,22.2,",0,08,",,,,,40.6,",,0,21,",35.6,",0,21,+",0,0,0,",0",222.2,",,,0",,,,,29.5,",0",33.13,",,,0",25.86,",,,0",,,,,340,",X",360,",X",,,,,14.8,",X",21,",X",,
USW00012839,2010-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",W",2007.8,0,307.8,",0",21,",0",18,",0",4,",0",,,,,0,",0",0,",0",0,",0",30,",0",13,",0",16,,,,9,,23.3,",0,30,+",,,,,128.5,",,0,29,",35,",0,04,",0,0,0,",0",403.7,",,,0",,,,,28.59,",0",31.92,",,,0",25.26,",,,0",,,,,130,",X",130,",X",,,,,13,",X",16.5,",X",,
USW00012839,2010-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",2259.1,0,251.3,",0",7,",0",3,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",1,",0",3,,,,,,19.4,",0,16,",,,,,17.8,",,0,03,",32.2,",0,29,",0,0,0,",0",40.2,",,,0",,,,,26.44,",0",30.02,",,,0",22.86,",,,0",,,,,90,",X",30,",X",,,,,10.3,",X",15.6,",X",,
USW00012839,2010-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.9,",W",2409,0,149.9,",0",7,",0",3,",0",1,",0",,,,,0,",0",0,",0",0,",0",29,",0",0,",0",4,,,,,,11.7,",0,07,",,,,,29,",,0,03,",29.4,",0,17,+",3.1,0,3.1,",0",59.8,",,,0",,,,,23.23,",0",26.99,",,,0",19.46,",,,0",,,,,90,",X",330,",X",,,,,9.8,",X",13.4,",X",,
USW00012839,2010-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",2429.8,0,20.8,",0",4,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",20,",0",0,",0",6,,1,,,,2.2,",0,14,",,,,,19.6,",,0,18,",29.4,",0,01,",86.1,0,83,",0",30.8,",,,0",,,,,16.33,",0",21.7,",,,0",10.95,",,,0",,,,,290,",X",270,",X",,,,,10.3,",X",17,",X",,
USW00012839,2011-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",64,X,64,",X",8,",X",7,",X",1,",X",,,,,0,",X",0,",X",0,",X",28,",X",0,",X",10,,4,,2,,6.7,",X,23,",,,,,26.9,",,X,17,",29.4,",X,19,",113.9,X,27.8,",X",64.7,",,,X",,,,,19.5,",X",24.33,",,,X",14.67,",,,X",,,,,250,",X",310,",X",,,,,10.3,",X",15.6,",X",,
USW00012839,2011-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",W",178.1,X,114.1,",X",2,",X",1,",X",0,",X",,,,,0,",X",0,",X",0,",X",27,",X",0,",X",9,,1,,,,11.1,",X,13,",,,,,3.8,",,X,17,",30.6,",X,10,",118.9,X,5,",X",5.8,",,,X",,,,,22.23,",X",26.53,",,,X",17.93,",,,X",,,,,200,",X",190,",X",,,,,9.8,",X",13.9,",X",,
USW00012839,2011-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.7,",W",334.3,X,156.2,",X",5,",X",3,",X",0,",X",,,,,0,",X",0,",X",0,",X",31,",X",1,",X",8,,2,,1,,11.7,",X,12,+",,,,,19.8,",,X,10,",32.8,",X,31,",120.8,X,1.9,",X",28.7,",,,X",,,,,23.31,",X",27.85,",,,X",18.77,",,,X",,,,,310,",X",310,",X",,,,,15.6,",X",23.2,",X",,
USW00012839,2011-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.7,",W",585.8,X,251.5,",X",7,",X",6,",X",2,",X",,,,,0,",X",0,",X",0,",X",30,",X",3,",X",4,,1,,3,,19.4,",X,06,",,,,,65.5,",,X,29,",33.3,",X,05,",120.8,X,0,",X",136.2,",,,X",,,,,26.72,",X",30.69,",,,X",22.74,",,,X",,,,,60,",X",90,",X",,,,,16.1,",X",21,",X",,
USW00012839,2011-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.7,",W",871,X,285.2,",X",7,",X",2,",X",1,",X",,,,,0,",X",0,",X",0,",X",31,",X",12,",X",4,,,,,,19.4,",X,16,",,,,,43.4,",,X,06,",33.9,",X,09,",120.8,X,0,",X",54.8,",,,X",,,,,27.53,",X",31.46,",,,X",23.61,",,,X",,,,,250,",X",250,",X",,,,,11.2,",X",13.9,",X",,
USW00012839,2011-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",W",1189.8,X,318.8,",X",13,",X",9,",X",4,",X",,,,,0,",X",0,",X",0,",X",30,",X",23,",X",7,,2,,8,,22.2,",X,30,",,,,,81,",,X,30,",36.1,",X,14,",120.8,X,0,",X",310.4,",,,X",,,,,28.96,",X",32.89,",,,X",25.03,",,,X",,,,,140,",X",150,",X",,,,,17.9,",X",24.6,",X",,
USW00012839,2011-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.7,",W",1529.2,X,339.4,",X",18,",X",12,",X",1,",X",,,,,0,",X",0,",X",0,",X",31,",X",27,",X",9,,,,10,,23.3,",X,07,+",,,,,27.4,",,X,20,",36.1,",X,17,",0,X,0,",X",145,",,,X",,,,,29.28,",X",32.88,",,,X",25.68,",,,X",,,,,90,",X",290,",X",,,,,9.8,",X",13.4,",X",,
USW00012839,2011-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.3,",W",1867.1,X,337.9,",X",25,",X",16,",X",3,",X",,,,,0,",X",0,",X",0,",X",31,",X",27,",X",14,,1,,14,,23.3,",X,31,+",,,,,61.2,",,X,07,",35,",X,11,+",0,X,0,",X",281.6,",,,X",,,,,29.23,",X",33.17,",,,X",25.29,",,,X",,,,,220,",X",120,",X",,,,,11.6,",X",17.4,",X",,
USW00012839,2011-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.3,",W",2179.7,X,312.6,",X",15,",X",9,",X",2,",X",,,,,0,",X",0,",X",0,",X",30,",X",22,",X",7,,,,10,,22.8,",X,03,",,,,,35.8,",,X,06,",34.4,",X,06,",0,X,0,",X",126.8,",,,X",,,,,28.75,",X",32.48,",,,X",25.03,",,,X",,,,,220,",X",230,",X",,,,,11.2,",X",15.6,",X",,
